Date,TQQQ,QLD,SSO,XLE,GLD,IEF,SPY,QQQ,state,year,total,revenue_rate,total_revenue_rate,,,,,
2006-10-12,,2.310728073,8.764811516,34.28322601,57.49000168,56.71785355,100.4210434,37.06746292,risk1,2006,55,7.09%,5.67%,,,,,
2006-10-13,,2.328355074,8.805670738,34.75321579,58.56999969,56.62118149,100.6789246,37.26950455,risk1,2006,55.18,7.44%,5.95%,,,,,
2006-10-16,,2.332761288,8.832901955,35.57086182,59.16999817,56.71785355,100.8337173,37.30462265,risk1,2006,55.26,7.59%,6.07%,,,,,
2006-10-17,,2.287318468,8.761666298,35.18457413,58.65000153,56.77996063,100.5168533,36.89178848,risk1,2006,54.96,7.01%,5.61%,,,,,
2006-10-18,,2.255645275,8.786810875,34.95923233,58.59000015,56.76615143,100.6494751,36.71612549,risk1,2006,54.95,6.99%,5.59%,,,,,
2006-10-19,,2.274924517,8.80252552,35.68030548,59.40999985,56.71785355,100.8115921,36.80394745,risk1,2006,55.05,7.18%,5.75%,,,,,
2006-10-20,,2.280432701,8.815093994,35.21676636,58.77999878,56.70398712,100.8337173,36.89178848,risk1,2006,55.09,7.26%,5.81%,,,,,
2006-10-23,,2.321194172,8.896801949,35.28113937,57.75999832,56.54520798,101.2979584,37.26950455,risk1,2006,55.43,7.92%,6.34%,,,,,
2006-10-24,,2.299160957,8.936609268,35.92496109,58.16999817,56.62118149,101.6000671,37.01475143,risk1,2006,55.45,7.96%,6.37%,,,,,
2006-10-25,,2.32725358,8.986890793,36.54302216,58.75999832,56.82824326,101.9464188,37.26950455,risk1,2006,55.69,8.43%,6.74%,,,,,
2006-10-26,,2.364434242,9.064408302,36.45930862,59.29000092,57.02161407,102.263237,37.61206055,risk1,2006,55.95,8.94%,7.15%,,,,,
2006-10-27,,2.29750824,8.944987297,36.16317749,59.40000153,57.2080307,101.6221695,37.07623672,risk1,2006,55.48,8.02%,6.42%,,,,,
2006-10-30,,2.324498892,8.933465004,35.51290894,59.90000153,57.235672,101.5484543,37.31340027,risk1,2006,55.54,8.14%,6.51%,,,,,
2006-10-31,,2.338269472,8.904133797,35.87987137,60.24000168,57.49108887,101.5337372,37.40124512,risk1,2006,55.57,8.20%,6.56%,,,,,
2006-11-01,,2.274924517,8.7983284,35.51290894,61.36000061,57.6906662,100.848465,36.89178848,risk1,2006,55.1,7.28%,5.83%,,,,,
2006-11-02,,2.277127981,8.790997505,35.65455246,61.91999817,57.53127289,100.7894745,36.92692184,risk1,2006,55.09,7.26%,5.81%,,,,,
2006-11-03,,2.263907909,8.736527443,36.44002151,62.29999924,57.09469986,100.6126556,36.83029556,risk1,2006,54.98,7.05%,5.64%,,,,,
2006-11-06,,2.314860106,8.949176788,36.70397949,61.88999939,57.15016937,101.7474594,37.36611557,risk1,2006,55.65,8.35%,6.68%,,,,,
2006-11-07,,2.361680508,8.996319771,36.42068481,62.04000092,57.34416962,102.1379623,37.62083817,risk1,2006,55.9,8.84%,7.07%,,,,,
2006-11-08,,2.393628359,9.054982185,37.03230286,61.11000061,57.46891785,102.3590622,37.79652786,risk1,2006,56.06,9.15%,7.32%,,,,,
2006-11-09,,2.360302448,8.951272964,37.34135437,62.95000076,57.4620018,101.8211136,37.62083817,risk1,2006,55.78,8.61%,6.88%,,,,,
2006-11-10,,2.386467457,8.966989517,36.98727036,62.49000168,57.58671951,101.8653412,37.79652786,risk1,2006,55.86,8.76%,7.01%,,,,,
2006-11-13,,2.425025702,9.003650665,36.92287445,62.18999863,57.55900955,102.1158676,38.18298721,risk1,2006,56.12,9.27%,7.41%,,,,,
2006-11-14,,2.486993313,9.131451607,37.14175797,61.63000107,57.67681122,102.8822174,38.58704758,risk1,2006,56.59,10.18%,8.15%,,,,,
2006-11-15,,2.502692699,9.196396828,37.48943329,61.84000015,57.51741791,103.1769867,38.74517059,risk1,2006,56.77,10.53%,8.43%,,,,,
2006-11-16,,2.528305769,9.236207008,36.45930862,61.31000137,57.37189865,103.4422302,38.91204453,risk1,2006,56.94,10.86%,8.69%,,,,,
2006-11-17,,2.522797346,9.234111786,36.76192093,61.77999878,57.57979584,103.4717484,38.91204453,risk1,2006,56.95,10.88%,8.71%,,,,,
2006-11-20,,2.532437563,9.228872299,36.66535187,61.77000046,57.61444473,103.5306549,38.9910965,risk1,2006,57.01,11.00%,8.80%,,,,,
2006-11-21,,2.539322615,9.257160187,37.34135437,62.27000046,57.69760513,103.633812,39.04381561,risk1,2006,57.07,11.12%,8.89%,,,,,
2006-11-22,,2.571270227,9.296960831,37.12246323,62.5,57.78768921,103.8401413,39.28976059,risk1,2006,57.25,11.47%,9.17%,,,,,
2006-11-24,,2.555021763,9.223633766,37.04521179,63.5,57.85004807,103.4201355,39.21947861,risk1,2006,57.06,11.10%,8.88%,,,,,
2006-11-27,,2.439898014,8.977463722,36.87779236,63.70000076,57.90553284,101.9979553,38.33232117,risk1,2006,56.13,9.29%,7.43%,,,,,
2006-11-28,,2.447058678,9.032984734,37.47011566,63.56999969,58.00945282,102.4401321,38.4465065,risk1,2006,56.35,9.72%,7.77%,,,,,
2006-11-29,,2.486993313,9.195353508,38.6611824,63.15999985,57.94015884,103.5085297,38.71002197,risk1,2006,56.89,10.77%,8.61%,,,,,
2006-11-30,,2.479282141,9.202682495,38.95734406,64.38999939,58.24504089,103.5527802,38.68367386,risk1,2006,56.89,10.77%,8.61%,,,,,
2006-12-01,,2.446232319,9.160784721,39.09253693,64.12000275,58.38000488,103.3243637,38.34990311,risk1,2006,56.67,10.34%,8.27%,,,,,
2006-12-04,,2.507649899,9.307441711,39.03458023,64.12000275,58.37302399,104.1127853,38.87690735,risk1,2006,57.2,11.37%,9.10%,,,,,
2006-12-05,,2.519768238,9.382861137,39.1891098,63.81000137,58.29652405,104.562294,39.01744843,risk1,2006,57.43,11.82%,9.45%,,,,,
2006-12-06,,2.501315355,9.35562706,39.07965851,62.68999863,58.20612335,104.4738464,38.87690735,risk1,2006,57.34,11.64%,9.31%,,,,,
2006-12-07,,2.440173149,9.289629936,38.84787369,62.72999954,58.1852684,104.0170364,38.3850174,risk1,2006,56.96,10.90%,8.72%,,,,,
2006-12-08,,2.464960337,9.308485985,38.80281067,62.04999924,57.92093658,104.2085953,38.56068039,risk1,2006,57.11,11.20%,8.96%,,,,,
2006-12-11,,2.484239101,9.356676102,38.70625305,62.56999969,58.10176468,104.5107269,38.70122528,risk1,2006,57.28,11.53%,9.22%,,,,,
2006-12-12,,2.451740503,9.339916229,38.79636765,62.52000046,58.20612335,104.429657,38.4728508,risk1,2006,57.16,11.29%,9.03%,,,,,
2006-12-13,,2.458074808,9.386003494,39.1891098,62.47999954,57.90706635,104.5401764,38.54312515,risk1,2006,57.23,11.43%,9.14%,,,,,
2006-12-14,,2.510404348,9.511713028,39.7556572,62.11999893,57.81661224,105.4612579,38.97353363,risk1,2006,57.77,12.48%,9.98%,,,,,
2006-12-15,,2.52692914,9.551517487,39.39662933,61,57.83057022,105.4709015,39.07378387,risk1,2006,57.82,12.58%,10.06%,,,,,
2006-12-18,,2.469092131,9.490761757,38.26013184,61.04000092,57.85836411,105.1819687,38.68684387,risk1,2006,57.55,12.05%,9.64%,,,,,
2006-12-19,,2.459452629,9.542088509,38.91231537,61.79999924,57.84444046,105.3820114,38.56371307,risk1,2006,57.58,12.11%,9.69%,,,,,
2006-12-20,,2.442474365,9.505689621,38.3828125,61.61999893,57.83057022,105.3226852,38.42300797,risk1,2006,57.5,11.95%,9.56%,,,,,
2006-12-21,,2.408756256,9.448848724,38.20200348,61.38000107,58.03918076,104.9373627,38.15036011,risk1,2006,57.24,11.45%,9.16%,,,,,
2006-12-22,,2.363307238,9.31439209,37.8339386,61.65000153,57.77490997,104.2927399,37.7546196,risk1,2006,56.82,10.63%,8.50%,,,,,
2006-12-26,,2.375035763,9.437919617,37.87913895,61.97999954,57.81661224,104.9078064,37.91292953,risk1,2006,57.13,11.23%,8.99%,,,,,
2006-12-27,,2.398200274,9.570183754,38.32470703,62.22000122,57.66246796,105.5968552,38.10641479,risk1,2006,57.48,11.92%,9.53%,,,,,
2006-12-28,,2.377967834,9.53192234,38.2407608,62.90000153,57.52997208,105.3746185,37.92171478,risk1,2006,57.32,11.60%,9.28%,,,,,
2006-12-29,,2.376208544,9.433543205,37.85978317,63.20999908,57.50206375,104.9373627,37.95689774,risk1,2006,57.16,11.29%,9.03%,,,,,
2007-01-03,,2.383832455,9.372328758,36.53599167,62.27999878,57.66947937,104.7521133,38.02723312,risk1,2007,57.11,11.20%,8.96%,,,,,
2007-01-04,,2.469450474,9.420425415,35.87088394,61.65000153,57.87871933,104.9744186,38.74839783,risk1,2007,57.49,11.94%,9.55%,,,,,
2007-01-05,,2.433678389,9.271760941,36.1098175,60.16999817,57.69039154,104.137146,38.56371307,risk1,2007,57.08,11.14%,8.91%,,,,,
2007-01-08,,2.448924541,9.349373817,36.1098175,60.47999954,57.73224258,104.6187668,38.59010315,risk1,2007,57.28,11.53%,9.22%,,,,,
2007-01-09,,2.478833675,9.325325966,35.79984283,60.84999847,57.71829605,104.5298615,38.78357697,risk1,2007,57.33,11.62%,9.30%,,,,,
2007-01-10,,2.543634653,9.367958069,35.10892868,60.59000015,57.62064743,104.8780899,39.24087906,risk1,2007,57.65,12.25%,9.80%,,,,,
2007-01-11,,2.586149693,9.480547905,34.908741,60.63000107,57.46715927,105.3375397,39.6454277,risk1,2007,57.99,12.91%,10.33%,,,,,
2007-01-12,,2.612538815,9.59204483,35.79984283,62.16999817,57.34859848,106.1377945,39.8477211,risk1,2007,58.39,13.69%,10.95%,,,,,
2007-01-16,,2.612538815,9.577834129,35.43179321,61.97000122,57.46020508,105.9302979,39.82131195,risk1,2007,58.3,13.51%,10.81%,,,,,
2007-01-17,,2.565038443,9.573462486,35.82569504,62.63999939,57.34859848,105.9747543,39.49592209,risk1,2007,58.19,13.30%,10.64%,,,,,
2007-01-18,,2.460067749,9.493660927,35.56092834,62.25999832,57.42531586,105.6190796,38.76598358,risk1,2007,57.75,12.44%,9.95%,,,,,
2007-01-19,,2.467398167,9.550506592,36.53599167,63,57.3346405,105.8265991,38.84512329,risk1,2007,57.87,12.68%,10.14%,,,,,
2007-01-22,,2.41901803,9.447751045,36.28416061,62.72000122,57.43923569,105.5005493,38.42300797,risk1,2007,57.57,12.09%,9.67%,,,,,
2007-01-23,,2.40758276,9.514435768,37.22694397,64.23000336,57.27189255,105.8117523,38.32625961,risk1,2007,57.66,12.27%,9.81%,,,,,
2007-01-24,,2.480592966,9.663095474,37.38838577,64.33000183,57.2788353,106.6638641,38.95946121,risk1,2007,58.25,13.42%,10.73%,,,,,
2007-01-25,,2.413153648,9.468523979,36.61995697,64.05999756,57.05566406,105.4116058,38.45816422,risk1,2007,57.55,12.05%,9.64%,,,,,
2007-01-26,,2.396440268,9.444471359,36.71035004,64.16999817,57.04865646,105.3152771,38.31748199,risk1,2007,57.45,11.86%,9.49%,,,,,
2007-01-29,,2.410514832,9.416055679,36.5295372,63.77000046,57.00683975,105.2560196,38.35264206,risk1,2007,57.44,11.84%,9.47%,,,,,
2007-01-30,,2.416965723,9.515524864,37.27215195,64.22000122,57.06258774,105.8043365,38.37023926,risk1,2007,57.67,12.29%,9.83%,,,,,
2007-01-31,,2.446873188,9.633577347,37.51107788,64.83000183,57.27189255,106.5157166,38.75719452,risk1,2007,58.11,13.14%,10.51%,,,,,
2007-02-01,,2.449805737,9.746175766,37.64667511,65.22000122,57.23058319,107.1529312,38.69562531,risk1,2007,58.34,13.59%,10.87%,,,,,
2007-02-02,,2.470917463,9.778966904,37.85978317,64.27999878,57.27954102,107.3011017,38.83634567,risk1,2007,58.45,13.80%,11.04%,,,,,
2007-02-05,,2.462413311,9.765847206,37.82102203,64.30999756,57.3425827,107.3307724,38.80116272,risk1,2007,58.45,13.80%,11.04%,,,,,
2007-02-06,,2.451271296,9.765847206,37.70478439,64.79000092,57.50361633,107.3604202,38.74839783,risk1,2007,58.44,13.79%,11.03%,,,,,
2007-02-07,,2.50962162,9.799739838,37.47878265,64.62999725,57.62965012,107.5975494,39.10018539,risk1,2007,58.68,14.25%,11.40%,,,,,
2007-02-08,,2.510500908,9.780058861,37.85978317,65.51999664,57.64365005,107.4567108,39.0913887,risk1,2007,58.62,14.14%,11.31%,,,,,
2007-02-09,,2.432212591,9.664190292,37.70478439,66.12000275,57.46860123,106.6564865,38.59010315,risk1,2007,58.1,13.12%,10.50%,,,,,
2007-02-12,,2.41286087,9.583297729,37.1817627,65.66999817,57.39163971,106.2933655,38.4405899,risk1,2007,57.89,12.71%,10.17%,,,,,
2007-02-13,,2.439250231,9.730869293,37.72416306,65.83999634,57.34958267,107.1899872,38.57250977,risk1,2007,58.3,13.51%,10.81%,,,,,
2007-02-14,,2.512259483,9.878435135,37.73063278,66.37000275,57.67866516,107.8938675,39.22330856,risk1,2007,58.85,14.58%,11.67%,,,,,
2007-02-15,,2.538943052,9.876253128,37.44649124,66.41000366,57.76972198,108.0346909,39.45195389,risk1,2007,58.99,14.86%,11.88%,,,,,
2007-02-16,,2.530439615,9.874070168,37.45295334,66.36000061,57.83272171,107.9827957,39.32002258,risk1,2007,58.92,14.72%,11.78%,,,,,
2007-02-20,,2.559760809,9.921071053,37.03321838,65.30999756,57.90268707,108.2124863,39.61904907,risk1,2007,59.13,15.13%,12.10%,,,,,
2007-02-21,,2.576474667,9.902487755,37.44004059,67.34999847,57.89572525,108.1680679,39.74217606,risk1,2007,59.16,15.19%,12.15%,,,,,
2007-02-22,,2.603742838,9.884995461,37.7758255,67.15000153,57.74868774,108.0865402,39.94443893,risk1,2007,59.21,15.28%,12.23%,,,,,
2007-02-23,,2.580285549,9.831435204,37.87269211,67.72000122,57.97974014,107.6641693,39.80374146,risk1,2007,58.99,14.86%,11.88%,,,,,
2007-02-26,,2.556828022,9.806297302,38.09870148,68.09999847,58.16177368,107.5678864,39.61026382,risk1,2007,58.87,14.62%,11.70%,,,,,
2007-02-27,,2.310528517,9.019253731,36.58119965,65.41000366,58.65185165,103.3665314,37.98328781,risk1,2007,56.54,10.09%,8.07%,,,,,
2007-02-28,,2.36008215,9.193058968,36.74264526,66.48000336,58.44881821,104.4261017,38.10641479,risk1,2007,57.01,11.00%,8.80%,,,,,
2007-03-01,,2.335451603,9.16901207,36.62641907,65.81999969,58.50151825,104.1148682,37.93051147,risk1,2007,56.82,10.63%,8.50%,,,,,
2007-03-02,,2.253644228,8.90885067,36.19376373,63.70999908,58.69116592,102.7515259,37.35886765,risk1,2007,56.04,9.11%,7.29%,,,,,
2007-03-05,,2.22256422,8.732858658,35.77403259,62.93000031,58.72631454,101.7734451,37.06864548,risk1,2007,55.54,8.14%,6.51%,,,,,
2007-03-06,,2.303784847,9.034555435,36.45206833,64.15000153,58.64907837,103.5147171,37.68425751,risk1,2007,56.48,9.97%,7.98%,,,,,
2007-03-07,,2.282673359,8.999577522,36.90407181,64.30000305,58.75437164,103.410965,37.53475952,risk1,2007,56.38,9.77%,7.82%,,,,,
2007-03-08,,2.325188875,9.105611801,37.22694397,64.48000336,58.7473793,104.2853851,37.78979874,risk1,2007,56.83,10.65%,8.52%,,,,,
2007-03-09,,2.31697917,9.143870354,37.06551361,64.25,58.41725922,104.3149872,37.7546196,risk1,2007,56.83,10.65%,8.52%,,,,,
2007-03-12,,2.338384628,9.193058968,37.01385498,64.37000275,58.5787468,104.4706116,38.00086594,risk1,2007,56.99,10.96%,8.77%,,,,,
2007-03-13,,2.249833345,8.818118095,36.51662827,63.72000122,58.83872223,102.4402771,37.26212311,risk1,2007,55.88,8.80%,7.04%,,,,,
2007-03-14,,2.312287807,8.951482773,36.93635559,63.93999863,58.76142883,103.2035141,37.80738449,risk1,2007,56.4,9.81%,7.85%,,,,,
2007-03-15,,2.305836916,8.993016243,36.92990494,63.97999954,58.69819641,103.3443069,37.71944427,risk1,2007,56.43,9.87%,7.90%,,,,,
2007-03-16,,2.297333956,8.916501999,36.53276443,64.62000275,58.69116592,103.0548935,37.69041443,risk1,2007,56.3,9.62%,7.69%,,,,,
2007-03-19,,2.343661785,9.135118484,37.1158371,64.73999786,58.61392212,104.297226,38.0776062,risk1,2007,56.95,10.88%,8.71%,,,,,
2007-03-20,,2.375035763,9.241154671,37.38145447,65.26999664,58.69819641,104.8700333,38.35040665,risk1,2007,57.29,11.55%,9.24%,,,,,
2007-03-21,,2.462999821,9.546133995,38.05524063,65.81999969,58.78251648,106.5959549,39.08960724,risk1,2007,58.27,13.45%,10.76%,,,,,
2007-03-22,,2.448339224,9.541760445,38.81970596,65.76000214,58.58582687,106.5141449,38.94880295,risk1,2007,58.19,13.30%,10.64%,,,,,
2007-03-23,,2.426934719,9.54394722,39.0140686,65.15000153,58.49448776,106.6703796,38.8256073,risk1,2007,58.2,13.32%,10.65%,,,,,
2007-03-26,,2.445700645,9.563621521,39.28615952,65.83999634,58.5436554,106.529007,38.98400497,risk1,2007,58.21,13.34%,10.67%,,,,,
2007-03-27,,2.419659615,9.468248367,39.35743332,65.69999695,58.52960968,106.276123,38.71120834,risk1,2007,57.99,12.91%,10.33%,,,,,
2007-03-28,,2.36951232,9.329026222,39.35095596,66.05000305,58.52259445,105.502388,38.29760742,risk1,2007,57.52,11.99%,9.60%,,,,,
2007-03-29,,2.366579294,9.372877121,39.59712982,65.65000153,58.43832397,105.6140137,38.34161377,risk1,2007,57.58,12.11%,9.69%,,,,,
2007-03-30,,2.374790907,9.367396355,39.05294418,65.73999786,58.36804581,105.636261,38.30638885,risk1,2007,57.58,12.11%,9.69%,,,,,
2007-04-02,,2.3659935,9.38931942,39.43517685,65.84999847,58.43294144,105.7553482,38.35921097,risk1,2007,57.65,12.25%,9.80%,,,,,
2007-04-03,,2.434322596,9.574586868,39.68135834,65.83000183,58.38353348,106.8935089,38.86080933,risk1,2007,58.3,13.51%,10.81%,,,,,
2007-04-04,,2.448691368,9.58664608,39.74615097,66.80999756,58.47525406,107.0125275,39.01920319,risk1,2007,58.41,13.73%,10.98%,,,,,
2007-04-05,,2.475084543,9.648034096,40.00528336,66.86000061,58.32714081,107.3026657,39.21279907,risk1,2007,58.61,14.12%,11.29%,,,,,
2007-04-09,,2.463061571,9.675437927,39.85627365,66.52999878,58.0591774,107.4514771,39.11601639,risk1,2007,58.63,14.15%,11.32%,,,,,
2007-04-10,,2.482122421,9.685307503,40.45879364,67.16000366,58.17904282,107.5779266,39.3184166,risk1,2007,58.76,14.41%,11.53%,,,,,
2007-04-11,,2.431389809,9.576776505,40.21261597,67.08000183,58.10858917,107.1390152,38.90481186,risk1,2007,58.42,13.75%,11.00%,,,,,
2007-04-12,,2.473618031,9.701749802,40.82805634,66.98999786,58.16498184,107.6151352,39.21279907,risk1,2007,58.73,14.35%,11.48%,,,,,
2007-04-13,,2.48241663,9.771905899,40.84751129,67.83999634,58.06624603,108.106102,39.29199982,risk1,2007,58.96,14.80%,11.84%,,,,,
2007-04-16,,2.525818348,9.956078529,41.08721542,68.40000153,58.12969971,109.1326904,39.65280914,risk1,2007,59.51,15.87%,12.69%,,,,,
2007-04-17,,2.536081791,10.00321674,40.85400009,68,58.37653732,109.4228516,39.74080658,risk1,2007,59.67,16.18%,12.94%,,,,,
2007-04-18,,2.526405096,10.00979137,40.71145248,68.37999725,58.51051712,109.5567398,39.6088028,risk1,2007,59.67,16.18%,12.94%,,,,,
2007-04-19,,2.528457403,10.01637173,40.14133835,67.52999878,58.50347137,109.5269623,39.73200989,risk1,2007,59.7,16.24%,12.99%,,,,,
2007-04-20,,2.566580534,10.18628788,40.87990189,68.69999695,58.43996429,110.5610199,39.95201874,risk1,2007,60.21,17.23%,13.79%,,,,,
2007-04-23,,2.567753792,10.13586521,40.92523575,68.26000214,58.55990219,110.1443863,40.01360703,risk1,2007,60.06,16.94%,13.55%,,,,,
2007-04-24,,2.588281155,10.14024734,40.80215836,67.73000336,58.67266464,110.189064,40.21600723,risk1,2007,60.16,17.13%,13.71%,,,,,
2007-04-25,,2.662768364,10.31564903,41.56663132,67.88999939,58.63744736,111.2008057,40.75279617,risk1,2007,60.78,18.34%,14.67%,,,,,
2007-04-26,,2.69062829,10.34853077,41.55366898,66.87000275,58.46821213,111.3272476,40.96400833,risk1,2007,60.92,18.61%,14.89%,,,,,
2007-04-27,,2.693561077,10.31345463,41.54719925,67.55999756,58.46821213,111.2379837,40.98160172,risk1,2007,60.89,18.56%,14.84%,,,,,
2007-04-30,,2.623179436,10.1698494,41.0548172,67.08999634,58.72208405,110.3155518,40.44480133,risk1,2007,60.3,17.41%,13.93%,,,,,
2007-05-01,,2.639307737,10.19505978,41.23623276,66.69000244,58.72489929,110.5982513,40.40959167,risk1,2007,60.4,17.60%,14.08%,,,,,
2007-05-02,,2.673032999,10.31893444,41.57957077,66.66000366,58.65410614,111.2453995,40.84960556,risk1,2007,60.84,18.46%,14.77%,,,,,
2007-05-03,,2.693561077,10.41211605,41.91646576,67.48999786,58.59035873,111.8480148,40.99920273,risk1,2007,61.14,19.04%,15.23%,,,,,
2007-05-04,,2.700012684,10.48556232,41.88409042,68.19000244,58.73905945,112.2720108,41.03440094,risk1,2007,61.32,19.39%,15.51%,,,,,
2007-05-07,,2.693853617,10.49213982,41.99422073,68.25,58.78859711,112.2943344,41.03440094,risk1,2007,61.33,19.41%,15.53%,,,,,
2007-05-08,,2.692388058,10.48008633,42.00069046,67.87999725,58.78859711,112.1455688,41.12242126,risk1,2007,61.31,19.37%,15.50%,,,,,
2007-05-09,,2.712329626,10.54914284,41.98125839,67.44999695,58.59750748,112.4505844,41.21040344,risk1,2007,61.46,19.67%,15.73%,,,,,
2007-05-10,,2.644294024,10.3101635,41.30100632,66,58.74615479,111.2751999,40.64719772,risk1,2007,60.77,18.32%,14.66%,,,,,
2007-05-11,,2.706464291,10.47131443,42.24687576,66.44999695,58.62584686,112.2274246,41.16640854,risk1,2007,61.36,19.47%,15.58%,,,,,
2007-05-14,,2.667460918,10.43293953,42.25984573,66.27999878,58.54086685,111.981926,40.88479233,risk1,2007,61.15,19.06%,15.25%,,,,,
2007-05-15,,2.629044294,10.40443993,42.40236664,66.54000092,58.53377914,112.0116959,40.56799316,risk1,2007,61.03,18.83%,15.06%,,,,,
2007-05-16,,2.678017855,10.57107067,42.56433105,65.59999847,58.49842072,112.7779007,40.96400833,risk1,2007,61.5,19.74%,15.79%,,,,,
2007-05-17,,2.649278879,10.5447607,43.24459457,65.05999756,58.342659,112.5547714,40.77041626,risk1,2007,61.33,19.41%,15.53%,,,,,
2007-05-18,,2.692681074,10.70371437,43.94427872,65.51999664,58.17273712,113.5367355,41.10480881,risk1,2007,61.86,20.44%,16.36%,,,,,
2007-05-21,,2.730217457,10.6883707,44.31354141,65.66999817,58.25060654,113.477211,41.36878967,risk1,2007,61.94,20.60%,16.48%,,,,,
2007-05-22,,2.733444214,10.7070055,43.89892197,65.19999695,58.08783722,113.3879013,41.40398788,risk1,2007,61.92,20.56%,16.45%,,,,,
2007-05-23,,2.709396362,10.69494724,43.98962402,65.54000092,57.97455215,113.402832,41.21040344,risk1,2007,61.85,20.42%,16.34%,,,,,
2007-05-24,,2.632855654,10.46912098,43.18626785,64.75,58.05238724,112.3761902,40.62081146,risk1,2007,61.2,19.16%,15.33%,,,,,
2007-05-25,,2.661009073,10.55133533,43.86003876,64.94000244,57.98873901,112.8448639,40.87600327,risk1,2007,61.49,19.72%,15.78%,,,,,
2007-05-29,,2.695026875,10.63245869,43.56851578,65.06999969,57.86833572,113.253952,41.19281006,risk1,2007,61.78,20.29%,16.23%,,,,,
2007-05-30,,2.742827892,10.80785751,44.48199081,64.72000122,57.92499542,114.1764679,41.52721786,risk1,2007,62.28,21.26%,17.01%,,,,,
2007-05-31,,2.77743268,10.79689598,44.24875641,65.54000092,57.90376282,114.0574722,41.72081757,risk1,2007,62.31,21.32%,17.06%,,,,,
2007-06-01,,2.775086641,10.88130665,44.65043259,66.44000244,57.65428543,114.6228104,41.74720383,risk1,2007,62.55,21.79%,17.43%,,,,,
2007-06-04,,2.783003807,10.88240337,45.35013962,66.54000092,57.74666595,114.6376953,41.87040329,risk1,2007,62.6,21.88%,17.51%,,,,,
2007-06-05,,2.786817074,10.79579926,45.18815613,66.37000275,57.5618782,114.1839218,41.87040329,risk1,2007,62.42,21.53%,17.23%,,,,,
2007-06-06,,2.723179817,10.55572128,44.61155701,66.41000366,57.59037399,112.9564514,41.42160034,crisis1,2007,40.75,,,,,,,
2007-06-07,,2.632270098,10.19834805,43.82117462,65.26000214,57.01465607,110.9181519,40.77921295,crisis1,2007,40.11,-1.57%,17.09%,,,,,
2007-06-08,,2.702945232,10.42527199,44.00259399,64.22000122,57.12125015,112.3613281,41.28078842,crisis1,2007,40.32,-1.06%,17.14%,,,,,
2007-06-11,,2.692094564,10.48556232,44.33946609,64.69999695,56.97201157,112.5547714,41.20159912,crisis1,2007,40.38,-0.91%,17.15%,,,,,
2007-06-12,,2.655730486,10.22795105,43.79524612,64.09999847,56.56690598,111.3272476,40.95520401,crisis1,2007,39.99,-1.87%,17.07%,,,,,
2007-06-13,,2.70822382,10.54585552,44.6698761,64.52999878,56.75166321,112.9936295,41.40398788,crisis1,2007,40.4,-0.86%,17.15%,,,,,
